v000,0.23333333
v001,0.05837605836879285
v002,0.014150823824921863
v003,0.3667545253127874
v004,0.2371126553701603
v005,0.23333333
v006,0.446966506336273
v007,0.441840409324698
v008,0.4186203992493123
v009,0.12945801497455928
v010,0.2369779353251025
v011,0.23333333
v012,0.23333333
v013,0.23333333
v014,0.44746501215656626
v015,0.41270574662800563
v016,0.03498053296262427
v017,0.23333333
v018,0.4451006215493498
v019,0.05479904075984099
v020,0.39644119975028347
v021,0.44742091569616177
v022,0.1679252696339415
v023,0.3497720727815761
v024,0.23333333
v025,0.441840409324698
v026,0.565119053516919
v027,0.40916093511086765
v028,0.3715315238902794
v029,0.5650808224425367
v030,0.23333333
v031,0.015416162129132063
v032,0.3328060529998056
v033,0.23333333
v034,0.015772113675455134
v035,0.5649792885370426
v036,0.23333333
v037,0.07315203531547937
v038,0.35039503352863477
v039,0.12120903787247878
v040,0.09802505977919714
v041,0.5652990504166021
v042,0.23333333
v043,0.0593507996356086
v044,0.034576864423231074
v045,0.09932927777712444
v046,0.16831754016058556
v047,0.03026614902434477
v048,0.23333333
v049,0.07136091135638989
v050,0.46084505369325185
v051,0.013845276205975893
v052,0.1112599316956315
v053,0.23333333
v054,0.23333333
v055,0.44691110725411365
v056,0.13995467082822466
v057,0.3506074811167156
v058,0.33176961826529533
v059,0.2758639487338601
v060,0.05524527001974954
v061,0.5648787672339309
v062,0.5651456624552749
v063,0.441840409324698
v064,0.565247593768294
v065,0.23333333
v066,0.23333333
v067,0.002582320813083033
v068,0.38200169072678597
v069,0.5646398004302956
v070,0.5651008786092206
v071,0.23333333
v072,0.44123427818852395
v073,0.5645761200875572
v074,0.08690683590237583
v075,0.1299730450906884
v076,0.5649175232636907
v077,0.23333333
v078,0.16807603429558396
v079,0.5649407237064297
v080,0.07858829388813762
v081,0.23333333
v082,0.05478803518934146
v083,0.5639940961704687
v084,0.10137881042888086
v085,0.4407004185734038
v086,0.5649946247955292
v087,0.13117145160245086
v088,0.5653622322318
v089,0.5635503297061621
v090,0.5647378670360462
v091,0.38149498724118286
v092,0.03355054828030486
v093,0.23333333
v094,0.45988506763425296
v095,0.38966962088781426
v096,0.23333333
v097,0.17216808969066713
v098,0.4390557223832796
v099,0.23333333
v100,0.09453386037770234
v101,0.23333333
v102,0.17952981492596215
v103,0.464739974218068
v104,0.09585124718164623
v105,0.4474097858317475
v106,0.565411985486334
v107,0.034136737424384694
v108,0.31981057488180586
v109,0.441840409324698
v110,0.23333333
v111,0.5650134237839074
v112,0.5644622621419491
v113,0.05755318869826631
v114,0.14421434590272741
v115,0.441840409324698
v116,0.44728568656587575
v117,0.43060159915981466
v118,0.4504173775827156
v119,0.46089580551824727
v120,0.31277047262763474
v121,0.44419591748462717
v122,0.5650419529240465
v123,0.1685404419689008
v124,0.11173009199729131
v125,0.5825423050677326
v126,0.03446818682677041
v127,0.5651204410908994
v128,0.14508565584685545
v129,0.14749788337854425
v130,0.045489595242136846
v131,0.56516508253653
v132,0.17970021188615593
v133,0.23333333
v134,0.07499032610974066
v135,0.10455226143048406
v136,0.441840409324698
v137,0.09375029685377217
v138,0.44959288518405327
v139,0.05922913599851752
v140,0.05792768402531999
v141,0.0740709161986389
v142,0.23333333
v143,0.4405035206172968
v144,0.3014977300072814
v145,0.0975821155351417
v146,0.23333333
v147,0.23333333
v148,0.23333333
v149,0.33109720336850634
v150,0.441840409324698
v151,0.23333333
v152,0.05321334719179446
v153,0.5652417462541701
v154,0.564543891849043
v155,0.3718547813618942
v156,0.22531252446966393
v157,0.23333333
v158,0.16848364492056647
v159,0.1794270683417825
v160,0.23333333
v161,0.23333333
v162,0.5646740693514332
v163,0.565099123384049
v164,0.34759305051840317
v165,0.23333333
v166,0.07158359194747366
v167,0.13119302780136735
v168,0.41272484670373655
v169,0.5650987609106586
v170,0.565340515119395
v171,0.5648074475448224
v172,0.17548615735142906
v173,0.4099060163179241
v174,0.1512664055718182
v175,0.3195657948422689
v176,0.23333333
v177,0.5643828005234132
v178,0.5649717423558827
v179,0.03406682039120228
v180,0.16797132759414948
v181,0.44167542093064116
v182,0.12173372949971921
v183,0.41520712719146946
v184,0.23333333
v185,0.5647501412793479
v186,0.048137134405063946
v187,0.04800880497891847
v188,0.5652216947054867
v189,0.030484734611278787
v190,0.23333333
v191,0.04009570252068263
v192,0.5650999810127226
v193,0.5650530057316384
v194,0.03457766554332894
v195,0.09947123492009127
v196,0.23333333
v197,0.14462247225899016
v198,0.45921944364291617
v199,0.447279653356434
v200,0.23333333
v201,0.45064258978410343
v202,0.4648113957263342
v203,0.5650455322734563
v204,0.565099930495212
v205,0.2757637096551878
v206,0.31414973830690535
v207,0.05277857854410349
v208,0.5652043897023712
v209,0.23333333
v210,0.23659487712836852
v211,0.564790908274818
v212,0.23333333
v213,0.23333333
v214,0.23333333
v215,0.23333333
v216,0.23333333
v217,0.23333333
v218,0.3805553943327364
v219,0.14506821584036078
v220,0.2508982165366984
v221,0.5651776138811084
v222,0.5649996570127893
v223,0.4182495881000784
v224,0.03453715568444962
v225,0.5647210362420385
v226,0.5644954577903138
v227,0.5646171549995256
v228,0.07495584129117124
v229,0.5654323165069527
v230,0.014777675102021427
v231,0.41263044973039614
v232,0.23333333
v233,0.4090972664052053
v234,0.5651534285650979
v235,0.021560939173791264
v236,0.013961053149208208
v237,0.05811651089886493
v238,0.23333333
v239,0.5649537537274153
v240,0.32724981210769316
v241,0.23333333
v242,0.25984210934295876
v243,0.23333333
v244,0.3072476300795271
v245,0.563990890942009
v246,0.441840409324698
v247,0.06854877786876085
v248,0.23333333
v249,0.37201595876763466
v250,0.5648641218404113
v251,0.23333333
v252,0.3760739597259713
v253,0.3720536136955993
v254,0.18471775768150905
v255,0.23333333
v256,0.308774022869701
v257,0.23333333
v258,0.5652495906585437
v259,0.44750597918063084
v260,0.5650901526528281
v261,0.5650764816931559
v262,0.23333333
v263,0.5650511779695913
v264,0.05334794433834711
v265,0.1586175199828347
v266,0.5649890845816783
v267,0.09962079508159508
v268,0.13969876436126955
v269,0.4470081617207222
v270,0.5651805820928166
v271,0.23333333
v272,0.5649242240958419
v273,0.1107461660498575
v274,0.1792767688700191
v275,0.23333333
v276,0.23333333
v277,0.6064653103797932
v278,0.045060161197129606
v279,0.44620502758417735
v280,0.1117018747876591
v281,0.44727300181629515
v282,0.021107590187200192
v283,0.564750788377153
v284,0.564560519204676
v285,0.09360828186550102
v286,0.23333333
v287,0.17251035298091857
v288,0.565324251199902
v289,0.3717655250532356
v290,0.5652953011530222
v291,0.23333333
v292,0.23333333
v293,0.23333333
v294,0.10502675462168383
v295,0.23333333
v296,0.03485884733586756
v297,0.3713380236853343
v298,0.05777418186594575
v299,0.30135883268877595
v300,0.31442447491806746
v301,0.12178785834634864
v302,0.5641950409407512
v303,0.23333333
v304,0.23333333
v305,0.309046256873764
v306,0.23333333
v307,0.5651530514273803
v308,0.05833932582436046
v309,0.09899673458975994
v310,0.16845750274917642
v311,0.0871177116895128
v312,0.23333333
v313,0.4483032917090024
v314,0.46571026934627313
v315,0.07391492924835487
v316,0.5650951804990741
v317,0.5653590824047813
v318,0.3654910045295873
v319,0.5653144957655138
v320,0.23333333
v321,0.1678026715853623
v322,0.13976121397133437
v323,0.09874501170655538
v324,0.44707714824951283
v325,0.24973824614500875
v326,0.5652925448423887
v327,0.23333333
v328,0.23333333
v329,0.44594608974781014
v330,0.5642863161878303
v331,0.5648218561706104
v332,0.5649437169395173
v333,0.18529936307599357
v334,0.23333333
v335,0.2597940310799635
v336,0.0932629770517443
v337,0.5648394718642546
v338,0.5645794378130428
v339,0.5649330166595901
v340,0.44667561932312566
v341,0.564441454661884
v342,0.1852480068005601
v343,0.10525506967651935
v344,0.441840409324698
v345,0.1796623158023925
v346,0.23333333
v347,0.23333333
v348,0.3318418435541983
v349,0.4505141503291247
v350,0.1047017732298763
v351,0.4188379293949434
v352,0.5645073045744249
v353,0.23333333
v354,0.23669469937916338
v355,0.23333333
v356,0.5652362025153637
v357,0.09791119753033645
v358,0.38946618302542796
v359,0.07504594947804122
v360,0.5647408497895412
v361,0.56501426286516
v362,0.23466659494650222
v363,0.10482600139895673
v364,0.16527196047706974
v365,0.4497975303953794
v366,0.23333333
v367,0.23333333
v368,0.23333333
v369,0.23333333
v370,0.23333333
v371,0.2368947517302733
v372,0.23333333
v373,0.10494621770499661
v374,0.23333333
v375,0.047982113374167294
v376,0.3721492446309653
v377,0.4455076716692071
v378,0.5647994381245411
v379,0.2131075071826164
v380,0.46050563613689854
v381,0.05404361301021024
v382,0.08358056042654069
v383,0.09037288023614812
v384,0.11182555081816078
v385,0.38229995205407197
v386,0.13968105095403244
v387,0.5643575517731118
v388,0.1395214586100017
v389,0.10510883407591311
v390,0.13979853770144507
v391,0.5653845606130976
v392,0.441678447736353
v393,0.3144580499098111
v394,0.23333333
v395,0.1681777280640242
v396,0.2601619054738677
v397,0.12992219703765306
v398,0.46260019121434304
v399,0.23333333
v400,0.5651230931768689
v401,0.14189991383047734
v402,0.5652541078786074
v403,0.058373006296303966
v404,0.04854459655883129
v405,0.44750597918063084
v406,0.4654173285141161
v407,0.40887628409532245
v408,0.5644291510441114
v409,0.08394461461028399
v410,0.23333333
v411,0.44725161770868804
v412,0.5643156285753574
v413,0.14370078878690024
v414,0.5647855125757356
v415,0.03386178508273173
v416,0.4096120353666863
v417,0.5653307939621212
v418,0.5645691467766636
v419,0.23333333
v420,0.42593100266797695
v421,0.04831528534551447
v422,0.5647526868389198
v423,0.5648552815832483
v424,0.23333333
v425,0.565219250687854
v426,0.23333333
v427,0.441840409324698
v428,0.41550484305438484
v429,0.408455543478095
v430,0.5646623409346955
v431,0.029006521631274162
v432,0.38966962088781426
v433,0.46532480897595824
v434,0.5648471534088346
v435,0.5652681691721206
v436,0.09379548224848484
v437,0.23333333
v438,0.314626175453717
v439,0.5651305684640546
v440,0.4418248103771365
v441,0.4084999751977122
v442,0.18774443635828866
v443,0.03470244978388414
v444,0.01415977125864541
v445,0.5648984286377805
v446,0.418660908552882
v447,0.0969197499815795
v448,0.059529973576612376
v449,0.034857586342016175
v450,0.05490724953776982
v451,0.5640006346896942
v452,0.04499641204906793
v453,0.23333333
v454,0.2603395900991588
v455,0.3820813005218796
v456,0.23333333
v457,0.6054636277297707
v458,0.23333333
v459,0.5648477471402522
v460,0.23333333
v461,0.38929935513871433
v462,0.5653929065305434
v463,0.17627169427388184
v464,0.5650712221707391
v465,0.23333333
v466,0.23333333
v467,0.5647979544452064
v468,0.23333333
v469,0.5650127440161139
v470,0.3963918052911659
v471,0.44696225536309575
v472,0.439217072520541
v473,0.23333333
v474,0.18500896733847472
v475,0.23333333
v476,0.5642832301002316
v477,0.4097650264520694
v478,0.11290644014640369
v479,0.23333333
v480,0.43928688136924254
v481,0.23333333
v482,0.23333333
v483,0.5651609462292502
v484,0.05541401028947363
v485,0.39610842171264005
v486,0.057078911127043455
v487,0.5651252568958319
v488,0.16532088336424416
v489,0.36784191172232034
v490,0.23333333
v491,0.05296128618063547
v492,0.07872278230686204
v493,0.16539640003920741
v494,0.11175720209853539
v495,0.5653340885624449
v496,0.5652202515714543
v497,0.23333333
v498,0.07470491711793273
v499,0.33198672667960766
v500,0.029780539469310127
v501,0.3800215296078448
v502,0.0991736310661355
v503,0.23333333
v504,0.11176962881461659
v505,0.23333333
v506,0.4184499691836941
v507,0.23333333
v508,0.03014388309196258
v509,0.23333333
v510,0.23333333
v511,0.23333333
v512,0.35012012433494927
v513,0.09368699215423404
v514,0.564261904689989
v515,0.23333333
v516,0.23333333
v517,0.23333333
v518,0.1760262040844636
v519,0.5653906826049576
v520,0.23333333
v521,0.4610749749078667
v522,0.439078703264243
v523,0.42617836704617384
v524,0.4606794326935786
v525,0.23333333
v526,0.12369884282559458
v527,0.09915469225573975
v528,0.23333333
v529,0.23740060128719748
v530,0.23333333
v531,0.034849267275350836
v532,0.1394398190091864
v533,0.41269479001117
v534,0.056576931909614055
v535,0.10500744906221439
v536,0.23333333
v537,0.07500028371295428
v538,0.05805639226274104
v539,0.5648634307263242
v540,0.23333333
v541,0.4417983569533568
v542,0.5649326726358909
v543,0.44537917695121326
v544,0.33190246803607326
v545,0.4127080637044405
v546,0.5646594861036899
v547,0.3673442079285205
v548,0.5648633506786437
v549,0.23333333
v550,0.23333333
v551,0.07494461009923983
v552,0.04552436889278394
v553,0.10471257835820899
v554,0.09965330591193372
v555,0.441699945604424
v556,0.38298180505426394
v557,0.0776307436716449
v558,0.029357957842721244
v559,0.13907610074734478
v560,0.5648813055049557
v561,0.4474996558107164
v562,0.23333333
v563,0.23333333
v564,0.23333333
v565,0.14447124527684616
v566,0.3319086300113795
v567,0.1117906241388684
v568,0.5650917459183536
v569,0.5817440884359559
v570,0.5651248704570268
v571,0.350672989997924
v572,0.017061893713160782
v573,0.44749956854285244
v574,0.12993239386681998
v575,0.5644177023475827
v576,0.23333333
v577,0.058995697255987106
v578,0.09928716156336459
